companycode	account	profitcenter	class	acc description	periodenddate	postingdate	documentdate	documentnumber	ccy1	ccy1amt	ccy2	ccy2amt	ccy3	ccy3amt	username	assignment	documenttype	text
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053275	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053276	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053288	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053300	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053300	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053321	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053321	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053322	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053322	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053323	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053323	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053324	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053324	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053325	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053325	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053326	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053326	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053327	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053327	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053328	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053328	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053329	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053329	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053301	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053301	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053302	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053288	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053289	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053289	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053290	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053290	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053291	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053291	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053292	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053292	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053293	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053293	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053294	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053294	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053295	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053295	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053296	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053296	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053297	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053297	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053298	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053298	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053299	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053299	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053264	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053229	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053230	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053230	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053231	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053231	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053232	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053232	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053233	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053233	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053234	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053234	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053235	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053235	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053236	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053236	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053237	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053237	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053238	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053238	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053239	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053239	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053240	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053240	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053209	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053209	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053210	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053210	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053211	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053211	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053212	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053212	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053213	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053213	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053214	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053223	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053224	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053224	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053225	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053225	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053226	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053226	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053227	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053227	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053228	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053228	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053229	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053241	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053253	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053253	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053254	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053254	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053255	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053255	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053256	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053256	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053257	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053257	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053258	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053258	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053259	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053259	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053260	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053260	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053261	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053261	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053262	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053262	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053263	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053263	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053264	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053241	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053242	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053242	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053243	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053243	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053244	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053244	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053245	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053245	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053246	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053246	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053247	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053247	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053248	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053248	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053249	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053249	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053250	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053250	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053251	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053251	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053252	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100053252	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052748	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052245	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052245	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052244	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052244	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052243	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052246	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052248	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052248	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052247	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052246	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052247	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052249	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052249	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052250	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052250	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052251	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052251	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052252	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052252	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052253	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-02-2019	09-02-2019	100052253	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	SA	
